,z,LIR_med,LIR_16th,LIR_84th,LPeak_med,LPeak_16th,LPeak_84th,alpha_med,alpha_16th,alpha_84th,beta_med,beta_16th,beta_84th,tdust_med,tdust_16th,tdust_84th
21,1.611600041389465,12.670757045486617,0.10232667400023839,0.13423965162017987,76.20579733780002,12.75847975859319,17.05223249201167,2.2580103028851055,0.3457209734665905,0.4279525118731904,2.2079716959454485,0.410061593979401,0.4000018741323679,66.46210531487057,13.121299829658255,13.706777629989034
22,1.259087085723877,12.265377922775999,0.03459366643665518,0.034812400919477744,75.40771473881144,6.407808484137391,6.171178958748058,2.5108304930513317,0.13451442698752158,0.15262163198662515,1.7989730320385289,0.4475749531791875,0.4436438442712771,66.16406397761673,5.6001748906368505,6.669375616854808
23,0.8309000134468079,11.739155446198946,0.04922260992597487,0.050432023578953065,88.05945860334955,6.290316460175305,6.455499956152465,3.462230456595755,0.21793759645318822,0.25018810588377427,1.9666613744101076,0.40064069346612796,0.41367685969350676,56.0402403210762,4.319094737187591,4.93686631660519
24,1.323199987411499,12.007145689763597,0.08203347829814712,0.08535845423957653,108.5031515055504,14.109884455832102,13.82532085344306,2.5441754821045914,0.2275660090702587,0.25997488557459336,2.0087622274213217,0.41673801827926193,0.4189415544381827,43.022545801902396,6.642679720315208,8.34668033454227
25,0.6047000288963318,11.388748819691425,0.0383965267489373,0.03816001079823872,97.04561127412045,9.088536304049839,8.022394672788081,2.688600907538006,0.16583001431765254,0.20833396434027485,2.1152416312263194,0.3859889662417708,0.40302355368087106,50.33643834133218,4.633336579185787,6.225946282828879
26,0.3456999957561493,10.704127272251004,0.050117554967702996,0.050530375391219184,100.91337610084973,16.754931095156437,16.636392029913935,2.21720298481323,0.21220064177974685,0.34039398859380476,1.9135897238714823,0.45261172186090026,0.4311973090959378,47.227078537945445,9.008943716286176,11.77275038873772
27,0.2828,10.7621147001966,0.034164202055994936,0.034735401352561535,124.55797048195694,8.178705284709608,7.2043016493851155,2.3000181740618584,0.10140617134875507,0.11193363109661947,2.013398370643166,0.40569380763899643,0.40493218336958225,35.26662649516972,2.8370510974652277,3.5918710616748157
28,0.8514000177383423,11.794933058780504,0.04337283657643778,0.043054098967193664,105.13649481934732,7.958271367817815,8.200578674812903,2.0938781542080944,0.12121394423098741,0.11724538370495807,2.0416409493369256,0.3868427633393281,0.40067556245981306,45.13044371314551,4.370212781772558,4.58501389064957
29,1.6480000019073486,12.333344918994761,0.09604628471670895,0.1458475038702495,101.5231673108375,20.354818413317687,19.978881677810108,2.0828305296648733,0.25693634801011256,0.38114410268917887,2.027102363722375,0.41975457261093796,0.42397679849019365,47.19093988008738,10.27567584210729,14.130767098461675
30,1.5063999891281128,12.36977675588523,0.047492587062698155,0.047587940824345115,82.37889563395723,5.372651135145844,5.752739092016654,3.20444672574853,0.17183469105423343,0.18485046260011728,2.0770684003305324,0.39898170185167126,0.4068930698674027,60.850392627694816,4.1600622193791,4.491284212160792
31,0.4300999939441681,11.071269202726882,0.04000699320548334,0.03956159251714231,100.8565839241243,11.006589989059592,9.835859580654812,2.568327081098273,0.1681878466863571,0.22942347677160768,1.9916652296580177,0.42163511663196984,0.4256153366453228,47.49437513188713,5.469424174806491,7.134573651413426
32,1.6160999536514282,12.27731988761002,0.06812257687994429,0.06722936971713912,107.0200504069477,11.74579595926292,12.427522931609431,2.270017949286453,0.17278337898446994,0.1740463639437113,1.9173819483964063,0.4028940592497843,0.40957535070646167,43.48164035798843,5.910870757160609,6.914979521170039
33,0.5597000122070312,11.39339075784633,0.03502466868912928,0.034740179601520406,117.29331245491478,6.035834486897258,5.841309058433694,2.858378580358803,0.11097748719146683,0.1154532475295742,2.012109978315568,0.3864555001697181,0.4079399400493733,38.57780666060049,2.6053865282842352,2.874926638594296
34,0.8353999853134155,11.609546152940084,0.05418660305270727,0.05479512527685648,126.31383491374561,9.326796037393962,9.991623220295452,1.9779248944987402,0.14053271592058136,0.14634532564525404,2.1982185560232654,0.3879663715813515,0.38992914909784515,34.812272156152616,3.9069773721486953,4.133853176546282
35,0.3707,10.826976909268462,0.057695114368297426,0.05841180881180651,99.02979539249357,11.072720422422961,11.392255877506344,2.644355402326302,0.2480416446427829,0.3126744424931571,1.9953357294582954,0.41340909337539067,0.41266855386179646,48.568939147396264,6.415968009342336,7.569505105967437
36,0.9837999939918518,12.267677696210328,0.022312077710293334,0.02193561954656612,105.32873954996784,4.1113862685191265,4.265571133282677,2.6840816940938774,0.09165395537878362,0.09401550032805384,1.9791085184270218,0.30436814826001357,0.3173666847990986,44.79192540683967,2.064996872310445,2.0135743317908705
