,z,F24,F70,F100,F160,F250,F350,F500,F850,F1point1mm,F1point2mm,E24,E70,E100,E160,E250,E350,E500,E850,E1point1mm,E1point2mm,RA24,DEC24
94,0.6162999868392944,0.2980000078678131,0.0,8.939000129699707,19.166000366210934,13.049099922180176,8.901000022888184,6.22760009765625,0.4606632366061747,0.0,0.0,0.02186344062680294,-99.0,1.8375172462648892,3.488287073038352,5.823439397301777,6.310052652890617,6.804561176502283,1.1681277801761698,0.0,0.0,149.583676,2.127046
96,1.926300048828125,0.40400001406669617,0.0,9.08899974822998,20.96999931335449,13.628299713134766,8.129400253295897,5.591700077056885,1.9087588731096945,0.0,0.0,0.025768974615483296,-99.0,1.40442075780179,4.409515433797199,5.825561679779353,6.308386436923888,6.8036774890938805,1.1850646300426175,0.0,0.0,150.637003,2.1288080000000003
97,1.0807000398635864,0.8140000104904175,0.0,12.489999771118164,12.946000099182127,11.555100440979006,4.914299964904785,0.0,-0.1693479715308643,0.0,0.0,0.044502696713806314,-99.0,1.7971286199210978,3.5559079681457813,5.818387453059636,6.303065964324988,6.8,1.1745174715885467,0.0,0.0,149.56065700000002,2.129602
98,0.6883,0.35600000619888306,0.0,7.063000202178955,11.852999687194824,10.307299613952637,2.6803998947143555,0.0,-2.0199115990315124,0.0,0.0,0.022645971454847216,-99.0,1.5690683203464997,2.5082183026600795,5.814635386722959,6.300912256947634,6.8,1.055207033853659,0.0,0.0,149.935606,2.132846
99,0.3857255280017853,0.25999999046325684,0.0,4.3400001525878915,9.80799961090088,8.663700103759767,9.263400077819824,5.41949987411499,0.8870763202664602,0.0,0.0,0.019849432675619484,-99.0,1.3044713442312248,2.8748946507061084,5.810343838292241,6.310887174526478,6.803454531796098,1.3789110611765008,0.0,0.0,150.78193100000001,2.137778
100,0.8287000060081482,0.2179999947547913,0.0,9.446999549865724,13.083000183105467,15.01200008392334,7.814499855041504,7.978799819946289,0.4477599101943313,0.0,0.0,0.01854211380140999,-99.0,1.5952956276585961,3.66158986717456,5.831001306330804,6.307749698012367,6.807485438435166,0.980914310523902,0.0,0.0,150.516577,2.142359
101,1.0013999938964844,0.17399999499320984,0.0,9.425999641418457,17.822999954223633,12.808799743652346,8.492500305175781,8.098099708557129,-2.2766868633011352,0.0,0.0,0.019096859088754397,-99.0,1.986980755779248,3.5718699477709444,5.822585728127733,6.3091517732808935,6.8077108303910485,1.2559798233596828,0.0,0.0,150.67601499999998,2.138432
102,0.9467999935150146,0.3659999966621399,0.0,17.141000747680664,25.59600067138672,18.104700088500977,3.016200065612793,0.0,1.297492432330235,0.0,0.0,0.02304105045329876,-99.0,2.158108556571096,3.4790621893964646,5.845036207284888,6.301155127477603,6.8,1.0373945624226484,0.0,0.0,149.941237,2.148942
103,0.4388999938964844,0.421999990940094,0.0,21.819000244140625,24.73900032043457,17.284700393676758,7.517600059509277,1.7790000438690186,-0.12360367515435887,0.0,0.0,0.026480370186277497,-99.0,2.058394504755435,3.1713401091540523,5.841063035811089,6.307172337668249,6.800372324060628,1.0102535789948124,0.0,0.0,150.548918,2.151507
104,1.6955000162124634,0.3700000047683716,0.0,0.0,11.494999885559082,23.292499542236328,20.560699462890625,12.193099975585938,2.2946268941275654,0.0,0.0,0.024459150294729847,-99.0,-99.0,2.8532914239265685,5.8743565482425515,6.353454790887025,6.8174683497045585,0.8553286633561362,0.0,0.0,150.024874,2.1517150000000003
106,1.4100999832153318,0.14499999582767487,0.0,9.281999588012695,14.614999771118164,26.36739921569824,20.928600311279297,8.877099990844727,0.7074298890265416,0.0,0.0,0.01666020668889737,-99.0,1.7922698685763154,4.655847695281039,5.895115230955202,6.355376471742869,6.809264618649794,1.112263714475746,0.0,0.0,149.54648400000002,2.159564
107,1.498900055885315,0.20900000631809235,0.0,0.0,0.0,18.03689956665039,23.68350028991699,9.028400421142578,2.1084174786713223,0.0,0.0,0.030825354145628817,-99.0,-99.0,-99.0,5.8447008130069324,6.3708282897573065,6.809582896379423,1.086054831177843,0.0,0.0,150.59778400000002,2.165978
108,0.33779999613761896,0.4390000104904175,0.0,10.5600004196167,16.405000686645508,12.919300079345705,5.667300224304199,0.0,0.07260372315643597,0.0,0.0,0.02776333111206426,-99.0,2.025921426316976,3.937070260880248,5.822976326867927,6.304077193922344,12.696999549865724,0.7787239716371005,0.0,0.0,150.201463,2.1677049999999998
109,0.4316000044345856,0.3810000121593475,0.0,8.675999641418457,19.12299919128418,9.813799858093262,5.426599979400635,0.2143999934196472,-0.4796939669990686,0.0,0.0,0.026208824759393245,-99.0,1.6078013837344725,4.255314027315238,5.813269051768337,6.3037383178347675,6.800005407922223,0.9500480112612948,0.0,0.0,150.49048,2.1739439999999997
111,1.7295000553131104,0.4399999976158142,0.0,7.806000232696532,16.885000228881836,17.903400421142578,14.859100341796875,8.360400199890138,2.83140148541116,0.0,0.0,0.02662705362402133,-99.0,1.886254725594652,4.304319406845684,5.844044044548572,6.327975077443662,6.808218127116941,0.963136991991084,0.0,0.0,150.495464,2.196214
112,0.6748999953269958,0.2489999979734421,0.0,12.057000160217285,15.77400016784668,10.68299961090088,4.751599788665772,3.746799945831299,-1.5882495534498249,0.0,0.0,0.02188612504720656,-99.0,1.5323032219705282,3.264555095252258,5.8157202794751415,6.302866357529933,6.8016513888712735,0.9452797564657114,0.0,0.0,150.39203899999998,2.2003779999999997
114,0.26249998807907104,0.32899999618530273,0.0,7.25600004196167,18.215999603271484,9.48799991607666,2.0773000717163086,0.7906000018119812,-0.13391683658063022,0.0,0.0,0.02438447181773372,-99.0,1.8915542207191207,2.928107243893493,5.812403584391912,6.300547934976825,6.800073534703912,1.022335820576217,0.0,0.0,149.652021,2.206809
115,0.7452999949455261,0.3499999940395355,0.0,10.17199993133545,15.484999656677244,9.464699745178224,2.98799991607666,0.843500018119812,-1.071937315214346,0.0,0.0,0.023711811695606117,-99.0,1.907620963051731,2.678598899543723,5.81234280355402,6.301133630514238,6.800083704459005,1.0007963324209117,0.0,0.0,150.566263,2.210219
116,0.871999979019165,0.4810000061988831,0.0,18.184999465942386,18.591999053955078,19.12150001525879,5.370399951934815,0.0,0.8620085819056601,0.0,0.0,0.0283443557847066,-99.0,1.9328156747164893,3.01030716187108,5.850214596109588,6.303661310145872,17.913000106811523,0.9583571697173124,0.0,0.0,150.508101,2.219992
117,1.3558000326156616,0.14800000190734866,0.0,10.30799961090088,0.0,30.925800323486328,27.552099227905273,16.803499221801758,3.1,0.0,0.0,0.014958609841331563,-99.0,2.4544243842761198,-99.0,5.930450927293558,6.395669556425108,6.833137795899872,0.8148772913758243,0.0,0.0,150.02760800000001,2.2279139999999997
118,0.7170000076293945,0.5099999904632568,0.0,17.93899917602539,30.58799934387207,23.13820075988769,10.554300308227539,0.08969999849796295,5.925600417085668,0.0,3.0,0.029584623803980026,-99.0,1.7941549957860314,3.7946627229553247,5.873380809640032,6.314129330952448,6.800000946598725,0.7083094520362092,0.0,2.400000095367432,150.052831,2.243536
119,0.8471999764442444,0.33000001311302185,0.0,6.927000045776367,11.630999565124512,5.148099899291992,1.360200047492981,0.0,0.7220522731402916,0.0,0.0,0.02163908578790309,-99.0,1.215025722969178,3.6805229803037234,5.803654425628473,6.300234934561624,6.8,1.005336246209929,0.0,0.0,149.856882,2.2354540000000003
121,0.30390000343322754,0.671999990940094,9.699999809265137,17.58799934387207,20.503999710083008,9.161299705505373,0.0,0.0,1.34266034948652,0.0,0.0,0.03721505063650205,2.222813524117,1.9179865623104868,4.079298814521076,5.811564940673945,6.3,6.8,1.0199491899578432,0.0,0.0,149.82431599999998,2.240798
122,1.1270607709884644,0.2700000107288361,0.0,0.0,0.0,18.679500579833984,20.98870086669922,14.820500373840332,1.5856867115210722,0.0,0.0,0.020934422342224413,-99.0,-99.0,-99.0,5.847929376032103,6.355693581546773,6.825791937213557,1.733238670242367,0.0,0.0,149.406685,2.2398540000000002
123,0.3826000094413757,0.20399999618530276,0.0,6.2170000076293945,13.48799991607666,5.312699794769287,0.26280000805854803,0.0,-0.4694427721488445,0.0,0.0,0.01732166297469016,-99.0,1.5882288481453726,4.110560213923235,5.803891767303638,6.300008770005863,6.8,0.8595060929472806,0.0,0.0,149.97134599999998,2.2429259999999998
124,0.3767000138759613,0.2680000066757202,0.0,15.508000373840332,16.086999893188473,13.109600067138672,5.616399765014648,0.6074000000953674,-0.3728823482611457,0.0,0.0,0.02087007506608831,-99.0,1.6056713866042152,2.995921093242175,5.823656804987097,6.304004307907215,6.800043403950903,1.0290449764467835,0.0,0.0,149.766734,2.244911
125,1.0061999559402466,0.0820000022649765,0.0,11.36400032043457,20.25200080871582,14.847900390625,6.988800048828125,2.8027000427246094,0.9783469794878618,0.0,0.0,0.014588009220876694,-99.0,2.1597295812892887,3.23119386451294,5.830328998745773,6.3061992770444535,6.800924069863387,1.017271428441942,0.0,0.0,149.828241,2.248148
126,1.4456,0.22699999809265134,8.800000190734863,27.542999267578125,51.65499877929688,45.11029815673828,32.08319854736328,9.545599937438963,1.916454064954332,0.0,0.0,0.017257534725704682,2.093895876821548,2.281404775155979,4.133470901307764,6.074199733270526,6.429380266125753,6.810711384654692,0.8450293685362527,0.0,0.0,149.98155500000001,2.253243
127,0.2498,0.29899999499320984,0.0,10.027000427246094,17.179000854492188,6.720799922943115,2.0223000049591064,0.0,-1.1780592946850248,0.0,0.0,0.021177877194293225,-99.0,1.9119879134608158,4.800436357652918,5.8062268852127,6.300519305239535,17.169000625610348,0.6083892183275051,0.0,0.0,150.057845,2.2629650000000003
128,1.6864999532699585,0.3269999921321869,0.0,8.145000457763674,13.69499969482422,22.504600524902344,17.42799949645996,1.2337000370025637,1.8409612353584772,0.0,0.0,0.022188341016800738,-99.0,1.842664210278536,3.9778996062649945,5.869440456436771,6.338452197998952,6.800179058322661,1.0059193791351109,0.0,0.0,149.881276,2.269751
129,0.8446999788284302,0.5379999876022339,0.0,6.402999877929688,14.479999542236328,14.835700035095215,8.020999908447267,1.15910005569458,0.2076424649781978,0.0,0.0,0.03032507178474196,-99.0,1.7120788163716874,3.372114588237328,5.830279306589875,6.308164416313996,6.8001580585088295,0.6531243953038045,0.0,0.0,150.00115,2.2801810000000002
130,0.3659000098705292,0.14100000262260434,0.0,0.0,0.0,19.42569923400879,20.88629913330078,15.93910026550293,-0.11827644758599798,0.0,0.0,0.01478859387577736,-99.0,-99.0,-99.0,5.851817876965095,6.355153812959774,6.8298234140889775,1.0039154300288922,0.0,0.0,149.88106100000002,2.281862
131,1.0117000341415403,0.4230000078678131,0.0,4.505000114440918,13.871999740600586,16.934799194335938,14.752300262451172,0.0,0.01923973262400248,0.0,0.0,0.025363803514854944,-99.0,1.292948939920311,3.8868110203226514,5.839422906247155,6.327575252879544,21.9950008392334,1.0095668355745695,0.0,0.0,149.759559,2.2850919999999997
132,1.1234999895095823,0.1599999964237213,0.0,11.626999855041506,20.783000946044922,15.089699745178224,10.204500198364258,0.0,1.4109333371963677,0.0,0.0,0.017888544419758498,-99.0,1.267008738919411,3.195045890231329,5.831322188101032,6.313209240859791,6.8,1.0862375894052472,0.0,0.0,150.687697,2.285691
133,1.0693000555038452,0.30300000309944153,0.0,16.02400016784668,29.113000869750977,30.772499084472656,20.02899932861328,4.879000186920166,0.8914562647052939,0.0,0.0,0.02062819712906092,-99.0,1.552836800474004,5.283920978403307,5.929174876814328,6.350736752737349,6.80279996975645,1.0117985144602482,0.0,0.0,149.845708,2.291484
135,0.9828000068664552,0.3689999878406525,0.0,5.7220001220703125,15.130999565124512,17.17300033569336,10.793299674987793,0.9569000005722046,-1.5085455348929708,0.0,0.0,0.023778193108554748,-99.0,1.6037382757331555,3.2970283633220934,5.8405358576801465,6.314775729081639,6.800107723571572,0.5601653629676498,0.0,0.0,150.102856,2.2926729999999997
136,0.8501999974250793,0.6179999709129333,0.0,10.342000007629396,19.981000900268555,23.20549964904785,15.495599746704102,8.170299530029299,1.4401795588831103,0.0,0.0,0.03526768976744316,-99.0,1.5788271346810558,4.516282892073097,5.8738056098528775,6.330417188338862,6.8078488578299545,1.0305550940534145,0.0,0.0,149.69732199999999,2.29403
137,0.3763000071048737,0.32600000500679016,0.0,6.546999931335449,12.064000129699707,13.460800170898438,7.5138001441955575,3.14490008354187,1.604453577744145,0.0,0.0,0.022151523606803763,-99.0,1.4422816246315466,3.59949337166828,5.82493854267883,6.307165092826653,6.801163476527876,1.015307694703558,0.0,0.0,149.76793999999998,2.2979
138,1.3861000537872314,0.3070000112056732,8.699999809265138,27.8799991607666,29.17300033569336,22.6156005859375,19.27359962463379,7.769400119781494,0.3163134193274486,0.0,0.0,0.02217256280900799,2.089712869322739,1.9032584685550635,5.294204252984762,5.8701230501396005,6.346995716713939,6.8070978930197565,0.5753589200168441,0.0,0.0,150.04742099999999,2.299117
140,0.3727999925613403,0.35899999737739563,0.0,8.47700023651123,12.064000129699707,9.46030044555664,2.9723999500274663,0.0,-0.7088879204629932,0.0,0.0,0.02472251052591694,-99.0,1.4923202418932424,3.6460747045855517,5.812331344239791,6.301121825384799,6.8,1.0214056127405056,0.0,0.0,149.677607,2.307497
141,0.6823999881744385,0.3240000009536743,0.0,13.79699993133545,21.46999931335449,17.836999893188477,8.404000282287598,6.849500179290772,0.528915961860677,0.0,0.0,0.02348276033511821,-99.0,1.9277078574825663,5.0525220736288565,5.843719167131783,6.308962161337751,6.805517250314613,1.0161261961655452,0.0,0.0,149.676545,2.3136330000000003
142,0.7055000066757202,0.2329999953508377,0.0,9.906000137329102,10.88599967956543,10.135899543762207,2.921799898147583,0.0,0.08435980640420444,0.0,0.0,0.018213250854349668,-99.0,1.9748786845344668,3.517059574275657,5.814153277588919,6.301083959401883,6.8,0.5437893295495893,0.0,0.0,150.06848300000001,2.3234209999999997
143,0.450899988412857,0.3919999897480011,0.0,15.354999542236328,15.95699977874756,7.738699913024902,0.0,0.0,-0.1114678308296336,0.0,0.0,0.02468116629837008,-99.0,2.0079030953735604,3.5282150651083213,5.808254467751062,9.187999725341797,6.8,1.0400821257783912,0.0,0.0,150.490575,2.334987
144,0.3781999945640564,0.6000000238418579,10.5,17.02199935913086,31.569000244140625,17.89430046081543,7.272299766540527,0.0,0.7947553785920503,0.0,0.0,0.03354102057879711,2.170829313741857,2.0784002648102784,3.312160482856279,5.843999450921526,6.306712150576644,16.156000137329098,0.687432594018007,0.0,0.0,149.965848,2.3271479999999998
145,0.7052258849143982,0.39399999380111694,0.0,10.126999855041504,25.808000564575195,29.44070053100586,17.494300842285153,2.8406999111175537,2.6497345144185562,0.0,0.0,0.02668501376977773,-99.0,2.291982439779531,3.716259430176984,5.91834501836537,6.338744426078134,6.800949295618667,1.1810200370011896,0.0,0.0,149.548427,2.331644
146,0.6875,0.36000001430511475,7.4000000953674325,12.725000381469727,18.44599914550781,11.357399940490724,8.667400360107424,6.2374000549316415,-1.4826172128119757,0.0,0.0,0.02220360404805829,1.9461756967070076,1.9457267004058358,4.820799024396138,5.817764592474778,6.309532322320237,6.80457553820313,1.0291437176200424,0.0,0.0,149.819795,2.331004
147,0.7077000141143799,0.3210000097751617,0.0,0.0,0.0,19.99930000305176,21.396699905395508,26.498699188232425,2.3307002815213607,0.0,0.0,0.0226628007979559,-99.0,-99.0,-99.0,5.85490864155704,6.357869928438808,6.8821137518839,0.6653185990688771,0.0,0.0,150.232869,2.354294
148,0.7264000177383423,0.5550000071525574,0.0,13.305999755859375,30.149999618530273,21.90900039672852,8.364800453186035,4.086599826812743,0.11064061870202524,0.0,0.0,0.03307661548516374,-99.0,1.7780590022548344,3.6972233044886265,5.865833860365817,6.30887880836164,6.8019644572014055,0.5415422633291461,0.0,0.0,150.147224,2.3372509999999997
149,0.4404999911785126,0.479999989271164,0.0,12.645999908447266,13.053000450134276,8.171299934387207,2.77620005607605,1.7454999685287476,0.8900021879696635,0.0,0.0,0.4156933882661488,-99.0,2.188803680364868,3.45468291636991,5.809202374525125,6.300978627070732,6.800358434099207,1.1285218653495794,0.0,0.0,150.649236,2.340538
150,0.95660001039505,0.4099999964237213,0.0,10.946999549865724,21.183000564575195,23.043800354003906,15.49839973449707,8.107500076293945,1.674436173387416,0.0,0.0,0.02600480757451061,-99.0,2.40293214208456,3.971442069164752,5.87278696834887,6.330428155419537,6.8077287322556685,1.0404357410308789,0.0,0.0,149.84651399999998,2.350005
151,1.4601000547409058,0.1379999965429306,0.0,0.0,0.0,18.445899963378906,19.25979995727539,6.449100017547607,2.9,0.0,0.0,0.017424408797239516,-99.0,-99.0,-99.0,5.846742850573674,6.346928692763991,6.804891286836119,0.7148601261785412,0.0,0.0,149.954936,2.343106
153,1.622099995613098,0.4230000078678131,0.0,0.0,0.0,22.909900665283203,25.56839942932129,17.619699478149414,2.6819068578253398,0.0,0.0,0.027135263920811118,-99.0,-99.0,-99.0,5.871948712104785,6.382475137358838,6.836426412645753,1.0731784143359848,0.0,0.0,149.696608,2.3572599999999997
154,0.966099977493286,0.4359999895095825,13.0,36.68899917602539,41.257999420166016,30.079500198364254,16.906400680541992,7.956999778747559,0.7703260237709019,0.0,0.0,0.027644891183409258,2.9068882854505027,1.9068033749673936,3.6004939009839823,5.923482263963777,6.336191459729863,6.80744461253754,1.078230169322515,0.0,0.0,150.434186,2.368343
155,0.8579000234603882,0.4939999878406525,0.0,16.88800048828125,26.020999908447266,22.65019989013672,18.431900024414066,12.014300346374512,0.8369478952056252,0.0,0.0,0.028897923107173783,-99.0,1.997732411889828,5.037696687995343,5.870336488490334,6.34299423786716,6.816960426795848,0.5526052262346006,0.0,0.0,150.13616399999998,2.370524
156,0.8133999705314636,0.3149999976158142,0.0,5.730000019073486,13.190999984741213,15.328700065612793,7.792500019073486,5.048399925231934,0.8502542550054416,0.0,0.0,0.022451336721086408,-99.0,1.695338832931439,3.4574981340509363,5.832319476256632,6.3077061512467125,6.802997732388871,1.2882614562212211,0.0,0.0,149.471296,2.3656
158,1.625599980354309,0.1589999943971634,0.0,0.0,16.923999786376953,22.559799194335934,21.916400909423828,14.425000190734865,2.525768254907624,0.0,0.0,0.01876705962470929,-99.0,-99.0,4.15945808747915,5.8697794901939915,6.360701675610652,6.824436167831327,1.2718958668334637,0.0,0.0,149.49516699999998,2.377119
