,z,LIR_med,LIR_16th,LIR_84th,LPeak_med,LPeak_16th,LPeak_84th,alpha_med,alpha_16th,alpha_84th,beta_med,beta_16th,beta_84th,tdust_med,tdust_16th,tdust_84th,sigma_clipped
393,0.03714,10.556730471230173,0.020302219612003392,0.020364536558068302,127.16031721929542,4.160165927596523,4.001909780194495,2.184537017448335,0.09077912201417826,0.09802986122361812,1.9257844784267317,0.18706750761727076,0.1864999852743252,33.89589822551885,1.4264494215249215,1.5216787747264178,
394,0.037469999999999996,10.080121766264327,0.05342795485501095,0.059230819981454436,149.77286717559997,11.55549818341018,11.53379437221713,2.1347344875058853,0.17572858604852115,0.19533261471307117,2.06994452146139,0.44147055589558803,0.45608949381963004,26.563781409579086,3.276793558965611,3.549146222583282,
395,0.03723,10.400729658408922,0.035228394166023344,0.03519765781063252,117.38721679135178,6.997814279967798,7.440675031715344,2.5687355575361988,0.1801693685475354,0.19678790426274473,1.7208667510264641,0.26796484799885745,0.2787287739858517,37.74994618276484,2.8677177726238625,2.8408096956221414,
396,0.03728,10.339763929638,0.035072662880567804,0.03697499259527816,133.37485778763542,6.063983165911722,6.500512011571487,2.9916803059340698,0.18921469550034864,0.21642760745344125,1.7005964615262181,0.2867134950632395,0.3129866732226465,31.614568995588915,2.1299604865613553,2.1178336690801522,
397,0.03756,10.477808277628792,0.021628982318029778,0.021877584444455866,136.9768630066997,4.216793386623294,4.220986810941582,2.418544744344679,0.09350647725893113,0.10286939592700373,1.833150078121235,0.17876959243939083,0.17690709416454542,30.37400119947079,1.3649854492625195,1.3990377539781491,
398,0.0391,10.560084667854905,0.023024305028155174,0.023054195683688224,133.59580718725923,4.014243199891013,4.106117491788723,2.3020567431330967,0.0915932474735559,0.09559818295826661,2.096446832397106,0.19063839615832712,0.19650553789645997,31.603913541362054,1.3965111211945285,1.3913237627155013,
399,0.03922,10.514024905099513,0.01860485067576942,0.019025486269596884,116.9531071827468,4.34403012471094,4.272055048448692,2.1748928165420556,0.0938161571271463,0.10153669267958731,2.5218608405272773,0.2629411274408371,0.27193780416123925,40.261021929124105,1.5633769982638412,1.647148863715806,
400,0.03978,10.45441114131852,0.02527901405389079,0.024815381321294353,136.65191266762218,4.8681087955116595,4.818403026544246,2.262569359038147,0.09915015690838125,0.10329353423317889,1.9422406338447535,0.20147328888897897,0.2108987251700274,30.475123168246228,1.5593326340101328,1.6318497581525264,
401,0.04013,10.723277997024466,0.021451317680991764,0.021596021278814794,123.28219947505897,4.642957729763481,4.495857860764801,2.194240888776767,0.0970989931236792,0.10589951574491874,1.7804175925310255,0.22549550633122917,0.2276010426287347,35.29684928958706,1.6172226870331414,1.7426856315198123,
402,0.04136,10.45223117347696,0.022744415665823185,0.023558845755693895,133.26465692669964,4.818244663541208,4.413758874534778,2.2078576752953674,0.09096917123818127,0.10237827685602241,1.7964753753102876,0.21939190636567218,0.2295698154778656,31.607705680184157,1.459092372757656,1.6646903217103421,
403,0.042069999999999996,10.857301968755127,0.02036054655088927,0.020978102684382546,136.0295567976688,3.5747607602261837,3.5833179652247793,2.4294875778036333,0.08706748170544376,0.09222653449028018,2.193364584500368,0.1377601870254499,0.14465413331430543,30.791847183733076,1.2144089869837131,1.2446883489304383,
404,0.0433,10.652001014632251,0.02495670041339929,0.023823963703159885,147.20304065641443,5.284596325190449,5.780395661298513,1.9645846297071934,0.08503391711425135,0.0846093788677531,2.1139884856381883,0.24558860843242258,0.24962943393713743,27.19833891297904,1.7440236600541645,1.6226957127823702,
405,0.04442,10.477907951164216,0.03079066709638092,0.033102236113858416,93.76221882815088,6.023710274876834,6.461382261891828,2.320014759680169,0.14770146777723436,0.17158315146599445,2.0031582966392443,0.437172782579645,0.47840842437203346,52.22421188089572,3.1007126663286684,3.202652424263974,
406,0.04555,10.642179977964998,0.021795179218841675,0.02185893632199624,145.8189639459005,4.298995986341737,4.708716113347862,1.973345982354248,0.07927661498475436,0.078333191015725,2.5418228512782672,0.2002265828876535,0.2095045724771949,27.59357873875188,1.5140724265720138,1.399265956626401,
407,0.04639,11.050984811432132,0.016095968162243946,0.016782127371172503,96.98725512809767,2.7263855628802816,2.7775967645102924,2.473984267391851,0.09976181245927274,0.1092862896205995,2.406309644761068,0.1696614079934311,0.18111796200451158,51.60498663951665,1.4413943445892556,1.4755579102935172,
408,0.04615,10.649599214598283,0.017537742971705014,0.017514540307539402,125.9193780527884,3.516637183206271,3.412808523689563,2.364335494479797,0.09120187227504184,0.10253849169675,2.0282088069517,0.1826154456063711,0.17805234784793766,34.53519498601663,1.2091089198515448,1.2714771288174163,
409,0.04722,10.62411884438072,0.027008505637001908,0.0287208957217044,123.83117679182408,4.964604664649926,4.984544035953945,2.345972669928413,0.12049780981270164,0.13662863217794197,1.3897671028492793,0.19788240018789094,0.21095715983550822,34.98696168880906,1.8136863314499578,1.9092743801596441,
410,0.04867,10.727184565922991,0.022274725280711408,0.022942263443516284,125.76228426836418,4.73724030557743,4.678623452901647,2.005972451497397,0.08004525392247896,0.0890055911219032,1.8589830626923085,0.20911245793366806,0.21315847822309442,34.391891010286265,1.677271746120688,1.7451684744258458,
